VehicleId,Timestamp,Latitude,Longitude,TripId
19,06:22:19,42.41138077,19.24543571,10_AB_radni_T03
19,06:22:54,42.41299438,19.24739075,10_AB_radni_T03
19,06:23:27,42.41325378,19.24755478,10_AB_radni_T03
19,06:24:04,42.41489792,19.24848175,10_AB_radni_T03
19,06:24:42,42.41572952,19.24884796,10_AB_radni_T03
19,06:25:14,42.41783524,19.24892044,10_AB_radni_T03
19,06:25:45,42.41838074,19.24904633,10_AB_radni_T03
19,06:26:18,42.4197998,19.24935722,10_AB_radni_T03
19,06:27:18,42.42090607,19.24860573,10_AB_radni_T03
19,06:27:59,42.4189682,19.24664688,10_AB_radni_T03
19,06:28:45,42.41785431,19.24554825,10_AB_radni_T03
19,06:29:31,42.4176445,19.24406815,10_AB_radni_T03
19,06:30:19,42.41822815,19.24394608,10_AB_radni_T03
19,06:30:51,42.41913605,19.24375534,10_AB_radni_T03
19,06:31:24,42.42153168,19.24330521,10_AB_radni_T03
19,06:31:55,42.4233551,19.24312592,10_AB_radni_T03
19,06:32:26,42.42505264,19.2439785,10_AB_radni_T03
19,06:34:13,42.42664337,19.24485588,10_AB_radni_T03
19,06:34:46,42.4279747,19.24465561,10_AB_radni_T03
19,06:36:03,42.43109131,19.24384689,10_AB_radni_T03
19,06:36:34,42.43371964,19.24319077,10_AB_radni_T03
19,06:37:04,42.43795395,19.24283409,10_AB_radni_T03
19,06:37:45,42.43889618,19.2432785,10_AB_radni_T03
19,06:38:18,42.43872452,19.2460289,10_AB_radni_T03
19,06:39:13,42.43928528,19.24630737,10_AB_radni_T03
19,06:39:53,42.44093704,19.24720764,10_AB_radni_T03
19,06:40:34,42.44198227,19.2478199,10_AB_radni_T03
19,06:41:12,42.44281006,19.24821281,10_AB_radni_T03
19,06:41:45,42.44537735,19.24956512,10_AB_radni_T03
19,06:42:35,42.44592667,19.24990082,10_AB_radni_T03
19,06:43:09,42.44703674,19.25176048,10_AB_radni_T03
19,06:44:08,42.44631958,19.25410271,10_AB_radni_T03
19,06:44:42,42.44598389,19.25514412,10_AB_radni_T03
19,06:45:12,42.44532013,19.25746918,10_AB_radni_T03
19,06:45:45,42.4440155,19.26176643,10_AB_radni_T03
19,06:46:27,42.44334412,19.26404762,10_AB_radni_T03
19,06:47:00,42.44298553,19.26528358,10_AB_radni_T03
19,06:47:47,42.44229507,19.26758385,10_AB_radni_T03
19,06:48:23,42.44169617,19.2695446,10_AB_radni_T03
19,06:48:54,42.44137573,19.2706356,10_AB_radni_T03
19,06:49:25,42.44166565,19.27468872,10_AB_radni_T03
7,06:50:06,42.40575409,19.24200821,10_AB_radni_T03
19,06:50:38,42.44411469,19.27950668,10_AB_radni_T03
7,06:51:11,42.40738678,19.24329185,10_AB_radni_T03
19,06:51:44,42.44710922,19.28479958,10_AB_radni_T03
19,06:52:16,42.44740677,19.28588676,10_AB_radni_T03
7,06:52:47,42.41233444,19.24664879,10_AB_radni_T03
7,06:53:18,42.41304779,19.2474308,10_AB_radni_T03
19,06:53:50,42.44967651,19.29288673,10_AB_radni_T03
19,06:54:22,42.4502449,19.29330444,10_AB_radni_T03
7,06:54:52,42.41716766,19.24902534,10_AB_radni_T03
19,06:55:24,42.45225525,19.29009056,10_AB_radni_T03
7,06:55:54,42.41976929,19.2493248,10_AB_radni_T03
19,06:56:27,42.45476151,19.29097939,10_AB_radni_T03
19,06:56:57,42.45623016,19.29286003,10_AB_radni_T03
19,06:57:28,42.45756912,19.29446411,10_AB_radni_T03
19,06:58:03,42.45885468,19.29612732,10_AB_radni_T03
19,06:58:38,42.46016312,19.29779625,10_AB_radni_T03
7,06:59:09,42.42010117,19.24347687,10_AB_radni_T03
7,06:59:41,42.42258835,19.24310875,10_AB_radni_T03
7,07:00:12,42.42500687,19.24394608,10_AB_radni_T03
7,07:01:44,42.42668152,19.24481583,10_AB_radni_T03
7,07:02:16,42.42779541,19.24473381,10_AB_radni_T03
7,07:02:47,42.43028259,19.24407959,10_AB_radni_T03
7,07:04:14,42.43114853,19.24378586,10_AB_radni_T03
7,07:04:53,42.4329071,19.24338913,10_AB_radni_T03
7,07:05:25,42.4358139,19.2426796,10_AB_radni_T03
7,07:06:04,42.43774414,19.24276924,10_AB_radni_T03
7,07:06:36,42.438797,19.24449921,10_AB_radni_T03
7,07:07:18,42.43865967,19.24560738,10_AB_radni_T03
7,07:08:12,42.4390564,19.24616051,10_AB_radni_T03
7,07:09:14,42.44081497,19.24712753,10_AB_radni_T03
7,07:10:07,42.44191742,19.24767685,10_AB_radni_T03
7,07:11:07,42.44275284,19.24811554,10_AB_radni_T03
7,07:11:41,42.44507599,19.24925995,10_AB_radni_T03
7,07:12:25,42.44586182,19.24989319,10_AB_radni_T03
7,07:12:57,42.44722748,19.25110245,10_AB_radni_T03
7,07:13:30,42.44620514,19.25462532,10_AB_radni_T03
7,07:14:02,42.44599533,19.25530434,10_AB_radni_T03
7,07:14:55,42.44553757,19.25678253,10_AB_radni_T03
7,07:15:27,42.44447708,19.26039314,10_AB_radni_T03
7,07:16:01,42.44345474,19.26351547,10_AB_radni_T03
7,07:16:33,42.44335175,19.26386261,10_AB_radni_T03
7,07:17:04,42.44282913,19.26570892,10_AB_radni_T03
7,07:17:49,42.44233322,19.26756859,10_AB_radni_T03
7,07:18:24,42.44178009,19.26957703,10_AB_radni_T03
7,07:18:54,42.44154358,19.27404213,10_AB_radni_T03
7,07:19:41,42.44300842,19.27751923,10_AB_radni_T03
7,07:20:13,42.44483185,19.28063202,10_AB_radni_T03
7,07:20:44,42.44655228,19.28366661,10_AB_radni_T03
7,07:21:14,42.4475975,19.28663445,10_AB_radni_T03
7,07:21:48,42.44843674,19.28882217,10_AB_radni_T03
7,07:22:18,42.44940948,19.29214096,10_AB_radni_T03
7,07:22:49,42.45027542,19.29325676,10_AB_radni_T03
7,07:23:27,42.45152664,19.29138565,10_AB_radni_T03
7,07:23:59,42.453022,19.28855324,10_AB_radni_T03
7,07:24:32,42.45464325,19.29073906,10_AB_radni_T03
7,07:25:04,42.45572281,19.29215431,10_AB_radni_T03
7,07:25:34,42.45752335,19.2944355,10_AB_radni_T03
7,07:26:17,42.45893478,19.29620743,10_AB_radni_T03
7,07:26:58,42.46044159,19.29816246,10_AB_radni_T03
23,07:07:18,42.40550232,19.24181747,10_AB_radni_T05
23,07:20:24,42.40574646,19.24206161,10_AB_radni_T05
23,07:21:09,42.40725327,19.24317551,10_AB_radni_T05
23,07:21:40,42.40914154,19.24453354,10_AB_radni_T05
23,07:22:18,42.41057587,19.245121,10_AB_radni_T05
23,07:22:51,42.4117775,19.24607086,10_AB_radni_T05
23,07:23:48,42.41323471,19.24751091,10_AB_radni_T05
23,07:24:25,42.41486359,19.24846649,10_AB_radni_T05
23,07:24:55,42.41570663,19.24882698,10_AB_radni_T05
23,07:25:25,42.41775894,19.24896812,10_AB_radni_T05
23,07:25:56,42.41924667,19.24929619,10_AB_radni_T05
23,07:26:30,42.42100143,19.24898148,10_AB_radni_T05
23,07:27:03,42.41995239,19.24758911,10_AB_radni_T05
23,07:27:40,42.41802979,19.24552155,10_AB_radni_T05
23,07:28:12,42.41742325,19.24477005,10_AB_radni_T05
23,07:28:50,42.41759491,19.24409485,10_AB_radni_T05
23,07:29:47,42.41821289,19.24398422,10_AB_radni_T05
23,07:30:18,42.42012787,19.243536,10_AB_radni_T05
23,07:30:49,42.4226265,19.2431221,10_AB_radni_T05
23,07:31:21,42.4248848,19.24386215,10_AB_radni_T05
23,07:31:54,42.42654419,19.24477768,10_AB_radni_T05
23,07:33:45,42.42704773,19.24509621,10_AB_radni_T05
23,07:34:18,42.42875671,19.24443054,10_AB_radni_T05
23,07:34:55,42.43061447,19.24398041,10_AB_radni_T05
23,07:36:16,42.4308815,19.24390984,10_AB_radni_T05
23,07:36:52,42.43201065,19.24364281,10_AB_radni_T05
23,07:37:42,42.43285751,19.2434082,10_AB_radni_T05
23,07:38:14,42.43495178,19.24283218,10_AB_radni_T05
23,07:39:05,42.43770981,19.24276733,10_AB_radni_T05
23,07:39:37,42.43888855,19.24368477,10_AB_radni_T05
23,07:40:09,42.43860245,19.24570847,10_AB_radni_T05
23,07:41:05,42.43930817,19.246315,10_AB_radni_T05
23,07:41:50,42.44101334,19.24724388,10_AB_radni_T05
23,07:42:32,42.4418602,19.24778557,10_AB_radni_T05
23,07:43:06,42.44382858,19.24879074,10_AB_radni_T05
23,07:43:37,42.44485855,19.24943733,10_AB_radni_T05
23,07:44:30,42.4460144,19.24993515,10_AB_radni_T05
23,07:45:02,42.44723892,19.25116348,10_AB_radni_T05
23,07:45:59,42.44653702,19.2533474,10_AB_radni_T05
23,07:47:03,42.44601059,19.25520897,10_AB_radni_T05
23,07:48:04,42.44544983,19.25707626,10_AB_radni_T05
23,07:48:36,42.44438553,19.26051712,10_AB_radni_T05
23,07:49:08,42.44367981,19.26278877,10_AB_radni_T05
23,07:49:49,42.44337845,19.26389503,10_AB_radni_T05
23,07:50:44,42.44316101,19.26461601,10_AB_radni_T05
46,07:51:14,42.40727234,19.24324989,10_AB_radni_T05
23,07:51:46,42.4420433,19.26835442,10_AB_radni_T05
23,07:52:20,42.44148636,19.27024651,10_AB_radni_T05
46,07:52:50,42.41233826,19.24668121,10_AB_radni_T05
23,07:53:21,42.44309235,19.27789116,10_AB_radni_T05
23,07:53:54,42.44449997,19.28017616,10_AB_radni_T05
23,07:54:27,42.44597244,19.28264618,10_AB_radni_T05
46,07:54:58,42.41677094,19.24900055,10_AB_radni_T05
23,07:55:33,42.44768143,19.28702354,10_AB_radni_T05
46,07:56:05,42.4207077,19.24905968,10_AB_radni_T05
23,07:56:36,42.44891739,19.29059792,10_AB_radni_T05
23,07:57:07,42.44981003,19.29341698,10_AB_radni_T05
46,07:57:38,42.41807938,19.24550629,10_AB_radni_T05
23,07:58:09,42.45187378,19.29079437,10_AB_radni_T05
23,07:58:43,42.45331955,19.28856277,10_AB_radni_T05
23,07:59:15,42.45407867,19.28996086,10_AB_radni_T05
23,07:59:46,42.45537186,19.29174614,10_AB_radni_T05
46,08:00:18,42.42136002,19.24333,10_AB_radni_T05
46,08:00:51,42.4239769,19.24338722,10_AB_radni_T05
23,08:01:25,42.45924377,19.29657745,10_AB_radni_T05
23,08:01:59,42.46050644,19.29829216,10_AB_radni_T05
46,08:02:30,42.42592621,19.24448013,10_AB_radni_T05
46,08:03:03,42.42643738,19.24473572,10_AB_radni_T05
46,08:03:58,42.42672348,19.24490547,10_AB_radni_T05
46,08:04:29,42.42750931,19.2448616,10_AB_radni_T05
46,08:05:04,42.43059921,19.24398232,10_AB_radni_T05
46,08:06:04,42.43118286,19.24383926,10_AB_radni_T05
46,08:06:59,42.43176651,19.24368858,10_AB_radni_T05
46,08:08:04,42.43265915,19.24344254,10_AB_radni_T05
46,08:09:00,42.43350601,19.2432766,10_AB_radni_T05
46,08:09:32,42.43620682,19.2426033,10_AB_radni_T05
46,08:10:06,42.43796539,19.24288177,10_AB_radni_T05
46,08:10:48,42.43880081,19.24330902,10_AB_radni_T05
46,08:11:22,42.43888855,19.24365807,10_AB_radni_T05
46,08:11:54,42.43880081,19.24439621,10_AB_radni_T05
46,08:12:34,42.43868637,19.24515724,10_AB_radni_T05
46,08:13:22,42.43868256,19.24592781,10_AB_radni_T05
46,08:13:56,42.43920517,19.24629593,10_AB_radni_T05
46,08:14:28,42.44109344,19.24737358,10_AB_radni_T05
46,08:14:59,42.44215775,19.2479744,10_AB_radni_T05
46,08:15:44,42.44272232,19.24824333,10_AB_radni_T05
46,08:16:16,42.44466019,19.24926376,10_AB_radni_T05
46,08:16:48,42.44578934,19.24987411,10_AB_radni_T05
46,08:17:22,42.44721603,19.251091,10_AB_radni_T05
46,08:17:53,42.44636536,19.25387573,10_AB_radni_T05
46,08:18:34,42.445961,19.25527191,10_AB_radni_T05
46,08:19:34,42.44537354,19.25727081,10_AB_radni_T05
46,08:20:05,42.44435501,19.26097679,10_AB_radni_T05
46,08:20:39,42.4434967,19.26357079,10_AB_radni_T05
46,08:21:41,42.44330978,19.26430511,10_AB_radni_T05
46,08:22:35,42.44237137,19.26737213,10_AB_radni_T05
46,08:23:16,42.44169235,19.2696228,10_AB_radni_T05
46,08:23:46,42.44150162,19.27402306,10_AB_radni_T05
46,08:24:42,42.44291687,19.27760696,10_AB_radni_T05
46,08:25:13,42.44459915,19.28026962,10_AB_radni_T05
46,08:25:44,42.44618988,19.28305244,10_AB_radni_T05
46,08:26:15,42.4474144,19.28591919,10_AB_radni_T05
46,08:26:46,42.44841385,19.28889084,10_AB_radni_T05
46,08:27:16,42.44952393,19.29250526,10_AB_radni_T05
46,08:27:48,42.4504776,19.29275322,10_AB_radni_T05
46,08:28:19,42.45211792,19.29034042,10_AB_radni_T05
46,08:29:51,42.4524231,19.2896328,10_AB_radni_T05
46,08:30:23,42.45414352,19.28995514,10_AB_radni_T05
46,08:30:56,42.45612335,19.29269409,10_AB_radni_T05
46,08:31:29,42.45851517,19.29571152,10_AB_radni_T05
46,08:31:59,42.46030045,19.29798698,10_AB_radni_T05
19,08:07:14,42.40567398,19.24193764,10_AB_radni_T07
19,08:20:24,42.40592575,19.24220467,10_AB_radni_T07
19,08:21:12,42.40749359,19.243433,10_AB_radni_T07
19,08:21:55,42.40939713,19.24470711,10_AB_radni_T07
19,08:22:29,42.4111557,19.24521255,10_AB_radni_T07
19,08:23:00,42.41246033,19.24678802,10_AB_radni_T07
19,08:23:36,42.41313171,19.24753761,10_AB_radni_T07
19,08:24:12,42.41476822,19.24842262,10_AB_radni_T07
19,08:24:46,42.41586685,19.24889946,10_AB_radni_T07
19,08:25:32,42.41737366,19.24904251,10_AB_radni_T07
19,08:26:08,42.41880417,19.24914169,10_AB_radni_T07
19,08:26:41,42.42053604,19.24911499,10_AB_radni_T07
19,08:27:11,42.42002487,19.24760628,10_AB_radni_T07
19,08:27:47,42.41799164,19.24551964,10_AB_radni_T07
19,08:28:40,42.41773605,19.24539757,10_AB_radni_T07
19,08:29:15,42.41780853,19.24401283,10_AB_radni_T07
19,08:30:09,42.418396,19.24389458,10_AB_radni_T07
19,08:30:56,42.41871262,19.24385262,10_AB_radni_T07
19,08:31:29,42.42084885,19.24338913,10_AB_radni_T07
19,08:32:00,42.42326355,19.24312973,10_AB_radni_T07
19,08:32:37,42.42525482,19.24409103,10_AB_radni_T07
19,08:33:08,42.42634583,19.24465752,10_AB_radni_T07
19,08:34:14,42.42658997,19.24482346,10_AB_radni_T07
19,08:34:47,42.42792892,19.24465942,10_AB_radni_T07
19,08:36:49,42.43109512,19.24383545,10_AB_radni_T07
19,08:37:19,42.43310165,19.24339485,10_AB_radni_T07
19,08:37:53,42.43559265,19.24269104,10_AB_radni_T07
19,08:38:37,42.43772888,19.24278069,10_AB_radni_T07
19,08:39:13,42.43881226,19.24329376,10_AB_radni_T07
19,08:39:50,42.43871689,19.24485397,10_AB_radni_T07
19,08:40:26,42.43868256,19.24598694,10_AB_radni_T07
19,08:42:00,42.43923569,19.24627113,10_AB_radni_T07
19,08:43:41,42.44091415,19.24725914,10_AB_radni_T07
19,08:44:41,42.44179153,19.247715,10_AB_radni_T07
19,08:45:16,42.44320679,19.24842262,10_AB_radni_T07
19,08:45:57,42.44483566,19.24934006,10_AB_radni_T07
19,08:46:45,42.44591522,19.24986267,10_AB_radni_T07
19,08:47:17,42.4471283,19.25139427,10_AB_radni_T07
19,08:48:12,42.44626617,19.25399971,10_AB_radni_T07
19,08:48:53,42.44594955,19.2551136,10_AB_radni_T07
19,08:49:39,42.44538498,19.25690079,10_AB_radni_T07
19,08:50:10,42.44425201,19.26094246,10_AB_radni_T07
7,08:50:41,42.40638351,19.24260712,10_AB_radni_T07
7,08:51:15,42.40893173,19.2443676,10_AB_radni_T07
7,08:51:46,42.41100311,19.24517632,10_AB_radni_T07
7,08:52:18,42.41285706,19.24722481,10_AB_radni_T07
7,08:52:49,42.4149971,19.24851799,10_AB_radni_T07
7,08:53:22,42.41767883,19.24898529,10_AB_radni_T07
19,08:53:55,42.44128799,19.27302742,10_AB_radni_T07
7,08:54:29,42.42089462,19.24867058,10_AB_radni_T07
7,08:55:00,42.41835022,19.24585533,10_AB_radni_T07
19,08:55:33,42.44411087,19.27950287,10_AB_radni_T07
7,08:56:04,42.41734695,19.24428749,10_AB_radni_T07
7,08:56:35,42.41900253,19.24372864,10_AB_radni_T07
7,08:57:06,42.42195511,19.24321175,10_AB_radni_T07
7,08:57:39,42.42461014,19.24373245,10_AB_radni_T07
19,08:58:11,42.44833755,19.28869247,10_AB_radni_T07
19,08:58:43,42.44921875,19.29182625,10_AB_radni_T07
7,08:59:13,42.42844009,19.24449158,10_AB_radni_T07
19,08:59:47,42.45111084,19.29193497,10_AB_radni_T07
19,09:00:18,42.45292664,19.28865814,10_AB_radni_T07
7,09:00:48,42.43143845,19.24373436,10_AB_radni_T07
19,09:01:19,42.45474243,19.29094696,10_AB_radni_T07
7,09:01:50,42.4347229,19.24294662,10_AB_radni_T07
19,09:02:27,42.4572258,19.29401207,10_AB_radni_T07
7,09:03:00,42.43703842,19.24260902,10_AB_radni_T07
7,09:03:30,42.43793869,19.24282455,10_AB_radni_T07
7,09:04:02,42.43878174,19.24438095,10_AB_radni_T07
7,09:04:58,42.43868637,19.24516106,10_AB_radni_T07
7,09:05:56,42.43875504,19.24592209,10_AB_radni_T07
7,09:06:46,42.43928528,19.24628448,10_AB_radni_T07
7,09:07:18,42.44052505,19.247118,10_AB_radni_T07
7,09:07:54,42.44075012,19.2473278,10_AB_radni_T07
7,09:08:26,42.4415741,19.24766541,10_AB_radni_T07
7,09:09:01,42.4426384,19.24817657,10_AB_radni_T07
7,09:09:37,42.44429779,19.24902916,10_AB_radni_T07
7,09:10:21,42.44594955,19.24990082,10_AB_radni_T07
7,09:10:54,42.44717026,19.25111198,10_AB_radni_T07
7,09:11:53,42.44638062,19.25382996,10_AB_radni_T07
7,09:12:30,42.44590378,19.25529671,10_AB_radni_T07
7,09:13:06,42.44572449,19.25603867,10_AB_radni_T07
7,09:13:36,42.44547653,19.25674629,10_AB_radni_T07
7,09:14:08,42.4442215,19.26087761,10_AB_radni_T07
7,09:14:48,42.44383621,19.26236916,10_AB_radni_T07
7,09:15:39,42.44332123,19.26374817,10_AB_radni_T07
7,09:16:12,42.44248199,19.26686478,10_AB_radni_T07
7,09:16:51,42.442276,19.26757813,10_AB_radni_T07
7,09:17:24,42.44174957,19.26949692,10_AB_radni_T07
7,09:17:55,42.44144058,19.27390099,10_AB_radni_T07
7,09:18:43,42.44292068,19.27747536,10_AB_radni_T07
7,09:19:17,42.44386673,19.2790699,10_AB_radni_T07
7,09:19:50,42.44588089,19.28246689,10_AB_radni_T07
7,09:20:20,42.44680786,19.28422165,10_AB_radni_T07
7,09:20:52,42.44732285,19.28571129,10_AB_radni_T07
7,09:21:22,42.44857407,19.28919029,10_AB_radni_T07
7,09:21:53,42.4497757,19.293293,10_AB_radni_T07
7,09:22:24,42.45087814,19.29215431,10_AB_radni_T07
7,09:22:55,42.45189667,19.29071808,10_AB_radni_T07
7,09:23:25,42.45345688,19.28876686,10_AB_radni_T07
7,09:23:57,42.45537567,19.29167747,10_AB_radni_T07
7,09:24:29,42.45708847,19.29385376,10_AB_radni_T07
7,09:25:01,42.4583931,19.29553413,10_AB_radni_T07
7,09:25:31,42.45930099,19.29668999,10_AB_radni_T07
7,09:26:27,42.46052933,19.29829788,10_AB_radni_T07
23,09:04:21,42.40554428,19.24184418,10_AB_radni_T09
23,09:20:44,42.40577316,19.24209404,10_AB_radni_T09
23,09:21:16,42.40794754,19.2437191,10_AB_radni_T09
23,09:21:59,42.40934372,19.24463654,10_AB_radni_T09
23,09:22:33,42.41137314,19.24543571,10_AB_radni_T09
23,09:23:04,42.41249466,19.24682426,10_AB_radni_T09
23,09:23:34,42.41347122,19.24765015,10_AB_radni_T09
23,09:24:06,42.41484451,19.2484417,10_AB_radni_T09
23,09:24:38,42.41724014,19.24904633,10_AB_radni_T09
23,09:25:25,42.41783142,19.24891472,10_AB_radni_T09
23,09:26:00,42.41867828,19.2491169,10_AB_radni_T09
23,09:26:32,42.42050934,19.24913216,10_AB_radni_T09
23,09:27:07,42.42073441,19.24840546,10_AB_radni_T09
23,09:27:38,42.4184227,19.24589539,10_AB_radni_T09
23,09:28:14,42.41733551,19.2442112,10_AB_radni_T09
23,09:29:09,42.41847229,19.24391556,10_AB_radni_T09
23,09:29:41,42.42067719,19.24343872,10_AB_radni_T09
23,09:30:12,42.42308044,19.24308968,10_AB_radni_T09
23,09:30:43,42.42510605,19.24396515,10_AB_radni_T09
23,09:31:35,42.42650604,19.24476624,10_AB_radni_T09
23,09:32:06,42.42756271,19.24482727,10_AB_radni_T09
23,09:32:39,42.43066406,19.24398232,10_AB_radni_T09
23,09:33:38,42.43094635,19.2439003,10_AB_radni_T09
23,09:34:09,42.43313599,19.24337006,10_AB_radni_T09
23,09:34:53,42.43341827,19.2432766,10_AB_radni_T09
23,09:35:23,42.4360733,19.24259949,10_AB_radni_T09
23,09:36:04,42.43758392,19.2427063,10_AB_radni_T09
23,09:36:37,42.43879318,19.24419022,10_AB_radni_T09
23,09:37:14,42.43876648,19.24603271,10_AB_radni_T09
